quarantine_id,table_name,record_id,issue_type,action,detected_at,record_payload
QR0001988,fact_quote,Q00071361,invalid_quote_foreign_key,Quarantine orphan quote until dealer or inquiry key is repaired,2026-01-01T00:00:00Z,"{""accepted_flag"": ""False"", ""dealer_id"": ""D0079"", ""inquiry_id"": ""I0020697"", ""quote_amount"": ""35425.95"", ""quote_date"": ""2023-09-27"", ""quote_id"": ""Q00071361"", ""quote_rank"": ""4"", ""response_time_hours"": ""7.48""}"
QR0001989,fact_quote,Q00071362,invalid_quote_foreign_key,Quarantine orphan quote until dealer or inquiry key is repaired,2026-01-01T00:00:00Z,"{""accepted_flag"": ""False"", ""dealer_id"": ""D0110"", ""inquiry_id"": ""I0020697"", ""quote_amount"": ""35523.49"", ""quote_date"": ""2023-09-27"", ""quote_id"": ""Q00071362"", ""quote_rank"": ""3"", ""response_time_hours"": ""4.95""}"
QR0001990,fact_quote,Q00071931,invalid_quote_foreign_key,Quarantine orphan quote until dealer or inquiry key is repaired,2026-01-01T00:00:00Z,"{""accepted_flag"": ""False"", ""dealer_id"": ""D9999"", ""inquiry_id"": ""I0020867"", ""quote_amount"": ""16415.73"", ""quote_date"": ""2022-12-02"", ""quote_id"": ""Q00071931"", ""quote_rank"": ""2"", ""response_time_hours"": ""6.43""}"
QR0001991,fact_quote,Q00073183,invalid_quote_foreign_key,Quarantine orphan quote until dealer or inquiry key is repaired,2026-01-01T00:00:00Z,"{""accepted_flag"": ""False"", ""dealer_id"": ""D9999"", ""inquiry_id"": ""I0021241"", ""quote_amount"": ""8157.28"", ""quote_date"": ""2022-04-26"", ""quote_id"": ""Q00073183"", ""quote_rank"": ""4"", ""response_time_hours"": ""9.78""}"
QR0001992,fact_quote,Q00073398,invalid_quote_foreign_key,Quarantine orphan quote until dealer or inquiry key is repaired,2026-01-01T00:00:00Z,"{""accepted_flag"": ""False"", ""dealer_id"": ""D0083"", ""inquiry_id"": ""I0021300"", ""quote_amount"": ""29913.89"", ""quote_date"": ""2023-05-15"", ""quote_id"": ""Q00073398"", ""quote_rank"": ""1"", ""response_time_hours"": ""23.55""}"
QR0001993,fact_quote,Q00073399,invalid_quote_foreign_key,Quarantine orphan quote until dealer or inquiry key is repaired,2026-01-01T00:00:00Z,"{""accepted_flag"": ""False"", ""dealer_id"": ""D0114"", ""inquiry_id"": ""I0021300"", ""quote_amount"": ""29315.11"", ""quote_date"": ""2023-05-15"", ""quote_id"": ""Q00073399"", ""quote_rank"": ""2"", ""response_time_hours"": ""19.06""}"
QR0001994,fact_quote,Q00073400,invalid_quote_foreign_key,Quarantine orphan quote until dealer or inquiry key is repaired,2026-01-01T00:00:00Z,"{""accepted_flag"": ""True"", ""dealer_id"": ""D0145"", ""inquiry_id"": ""I0021300"", ""quote_amount"": ""29018.94"", ""quote_date"": ""2023-05-15"", ""quote_id"": ""Q00073400"", ""quote_rank"": ""3"", ""response_time_hours"": ""11.89""}"
QR0001995,fact_quote,Q00075427,invalid_quote_foreign_key,Quarantine orphan quote until dealer or inquiry key is repaired,2026-01-01T00:00:00Z,"{""accepted_flag"": ""False"", ""dealer_id"": ""D9999"", ""inquiry_id"": ""I0021880"", ""quote_amount"": ""13182.79"", ""quote_date"": ""2025-01-12"", ""quote_id"": ""Q00075427"", ""quote_rank"": ""1"", ""response_time_hours"": ""17.68""}"
QR0001996,fact_quote,Q00075797,invalid_quote_foreign_key,Quarantine orphan quote until dealer or inquiry key is repaired,2026-01-01T00:00:00Z,"{""accepted_flag"": ""False"", ""dealer_id"": ""D0105"", ""inquiry_id"": ""I0021987"", ""quote_amount"": ""4674.85"", ""quote_date"": ""2022-02-20"", ""quote_id"": ""Q00075797"", ""quote_rank"": ""2"", ""response_time_hours"": ""9.09""}"
QR0001997,fact_quote,Q00075798,invalid_quote_foreign_key,Quarantine orphan quote until dealer or inquiry key is repaired,2026-01-01T00:00:00Z,"{""accepted_flag"": ""False"", ""dealer_id"": ""D0136"", ""inquiry_id"": ""I0021987"", ""quote_amount"": ""4981.68"", ""quote_date"": ""2022-02-20"", ""quote_id"": ""Q00075798"", ""quote_rank"": ""1"", ""response_time_hours"": ""4.57""}"
QR0001998,fact_quote,Q00075799,invalid_quote_foreign_key,Quarantine orphan quote until dealer or inquiry key is repaired,2026-01-01T00:00:00Z,"{""accepted_flag"": ""False"", ""dealer_id"": ""D0017"", ""inquiry_id"": ""I0021987"", ""quote_amount"": ""4420.81"", ""quote_date"": ""2022-02-20"", ""quote_id"": ""Q00075799"", ""quote_rank"": ""3"", ""response_time_hours"": ""17.93""}"
QR0001999,fact_quote,Q00076407,invalid_quote_foreign_key,Quarantine orphan quote until dealer or inquiry key is repaired,2026-01-01T00:00:00Z,"{""accepted_flag"": ""False"", ""dealer_id"": ""D9999"", ""inquiry_id"": ""I0022164"", ""quote_amount"": ""15115.25"", ""quote_date"": ""2024-12-12"", ""quote_id"": ""Q00076407"", ""quote_rank"": ""1"", ""response_time_hours"": ""51.6""}"
QR0002000,fact_quote,Q00078517,invalid_quote_foreign_key,Quarantine orphan quote until dealer or inquiry key is repaired,2026-01-01T00:00:00Z,"{""accepted_flag"": ""False"", ""dealer_id"": ""D9999"", ""inquiry_id"": ""I0022786"", ""quote_amount"": ""11649.14"", ""quote_date"": ""2024-09-11"", ""quote_id"": ""Q00078517"", ""quote_rank"": ""2"", ""response_time_hours"": ""39.57""}"
QR0002001,fact_quote,Q00079600,invalid_quote_foreign_key,Quarantine orphan quote until dealer or inquiry key is repaired,2026-01-01T00:00:00Z,"{""accepted_flag"": ""False"", ""dealer_id"": ""D9999"", ""inquiry_id"": ""I0023102"", ""quote_amount"": ""19309.08"", ""quote_date"": ""2024-09-25"", ""quote_id"": ""Q00079600"", ""quote_rank"": ""4"", ""response_time_hours"": ""6.0""}"
QR0002002,fact_quote,Q00081107,invalid_quote_foreign_key,Quarantine orphan quote until dealer or inquiry key is repaired,2026-01-01T00:00:00Z,"{""accepted_flag"": ""False"", ""dealer_id"": ""D9999"", ""inquiry_id"": ""I0023544"", ""quote_amount"": ""12516.4"", ""quote_date"": ""2025-04-21"", ""quote_id"": ""Q00081107"", ""quote_rank"": ""2"", ""response_time_hours"": ""3.58""}"
QR0002003,fact_quote,Q00081308,invalid_quote_foreign_key,Quarantine orphan quote until dealer or inquiry key is repaired,2026-01-01T00:00:00Z,"{""accepted_flag"": ""False"", ""dealer_id"": ""D0117"", ""inquiry_id"": ""I0023604"", ""quote_amount"": ""2772.32"", ""quote_date"": ""2023-04-28"", ""quote_id"": ""Q00081308"", ""quote_rank"": ""2"", ""response_time_hours"": ""11.73""}"
QR0002004,fact_quote,Q00081309,invalid_quote_foreign_key,Quarantine orphan quote until dealer or inquiry key is repaired,2026-01-01T00:00:00Z,"{""accepted_flag"": ""False"", ""dealer_id"": ""D0148"", ""inquiry_id"": ""I0023604"", ""quote_amount"": ""2819.91"", ""quote_date"": ""2023-04-28"", ""quote_id"": ""Q00081309"", ""quote_rank"": ""1"", ""response_time_hours"": ""5.64""}"
QR0002005,fact_quote,Q00082074,invalid_quote_foreign_key,Quarantine orphan quote until dealer or inquiry key is repaired,2026-01-01T00:00:00Z,"{""accepted_flag"": ""False"", ""dealer_id"": ""D9999"", ""inquiry_id"": ""I0023824"", ""quote_amount"": ""27408.84"", ""quote_date"": ""2022-03-23"", ""quote_id"": ""Q00082074"", ""quote_rank"": ""2"", ""response_time_hours"": ""4.27""}"
QR0002006,fact_quote,Q00083075,invalid_quote_foreign_key,Quarantine orphan quote until dealer or inquiry key is repaired,2026-01-01T00:00:00Z,"{""accepted_flag"": ""False"", ""dealer_id"": ""D0030"", ""inquiry_id"": ""I0024117"", ""quote_amount"": ""28385.98"", ""quote_date"": ""2022-05-29"", ""quote_id"": ""Q00083075"", ""quote_rank"": ""3"", ""response_time_hours"": ""13.34""}"
QR0002007,fact_quote,Q00083076,invalid_quote_foreign_key,Quarantine orphan quote until dealer or inquiry key is repaired,2026-01-01T00:00:00Z,"{""accepted_flag"": ""False"", ""dealer_id"": ""D0061"", ""inquiry_id"": ""I0024117"", ""quote_amount"": ""28984.05"", ""quote_date"": ""2022-05-30"", ""quote_id"": ""Q00083076"", ""quote_rank"": ""1"", ""response_time_hours"": ""31.62""}"
QR0002008,fact_quote,Q00083077,invalid_quote_foreign_key,Quarantine orphan quote until dealer or inquiry key is repaired,2026-01-01T00:00:00Z,"{""accepted_flag"": ""False"", ""dealer_id"": ""D0092"", ""inquiry_id"": ""I0024117"", ""quote_amount"": ""28868.24"", ""quote_date"": ""2022-05-29"", ""quote_id"": ""Q00083077"", ""quote_rank"": ""2"", ""response_time_hours"": ""5.9""}"
QR0002009,fact_quote,Q00083278,invalid_quote_foreign_key,Quarantine orphan quote until dealer or inquiry key is repaired,2026-01-01T00:00:00Z,"{""accepted_flag"": ""True"", ""dealer_id"": ""D9999"", ""inquiry_id"": ""I0024180"", ""quote_amount"": ""18829.7"", ""quote_date"": ""2024-09-28"", ""quote_id"": ""Q00083278"", ""quote_rank"": ""1"", ""response_time_hours"": ""27.79""}"
QR0002010,fact_quote,Q00084814,invalid_quote_foreign_key,Quarantine orphan quote until dealer or inquiry key is repaired,2026-01-01T00:00:00Z,"{""accepted_flag"": ""False"", ""dealer_id"": ""D9999"", ""inquiry_id"": ""I0024637"", ""quote_amount"": ""5685.82"", ""quote_date"": ""2023-09-03"", ""quote_id"": ""Q00084814"", ""quote_rank"": ""4"", ""response_time_hours"": ""6.09""}"
QR0002011,fact_quote,Q00085012,invalid_quote_foreign_key,Quarantine orphan quote until dealer or inquiry key is repaired,2026-01-01T00:00:00Z,"{""accepted_flag"": ""False"", ""dealer_id"": ""D0123"", ""inquiry_id"": ""I0024697"", ""quote_amount"": ""60241.33"", ""quote_date"": ""2025-12-26"", ""quote_id"": ""Q00085012"", ""quote_rank"": ""1"", ""response_time_hours"": ""20.37""}"
QR0002012,fact_quote,Q00085013,invalid_quote_foreign_key,Quarantine orphan quote until dealer or inquiry key is repaired,2026-01-01T00:00:00Z,"{""accepted_flag"": ""False"", ""dealer_id"": ""D0004"", ""inquiry_id"": ""I0024697"", ""quote_amount"": ""55438.28"", ""quote_date"": ""2025-12-26"", ""quote_id"": ""Q00085013"", ""quote_rank"": ""2"", ""response_time_hours"": ""5.06""}"
QR0002013,fact_quote,Q00085176,invalid_quote_foreign_key,Quarantine orphan quote until dealer or inquiry key is repaired,2026-01-01T00:00:00Z,"{""accepted_flag"": ""False"", ""dealer_id"": ""D9999"", ""inquiry_id"": ""I0024743"", ""quote_amount"": ""42601.34"", ""quote_date"": ""2025-05-09"", ""quote_id"": ""Q00085176"", ""quote_rank"": ""1"", ""response_time_hours"": ""14.21""}"
QR0002014,fact_quote,Q00085416,invalid_quote_foreign_key,Quarantine orphan quote until dealer or inquiry key is repaired,2026-01-01T00:00:00Z,"{""accepted_flag"": ""False"", ""dealer_id"": ""D9999"", ""inquiry_id"": ""I0024813"", ""quote_amount"": ""17036.8"", ""quote_date"": ""2025-10-08"", ""quote_id"": ""Q00085416"", ""quote_rank"": ""3"", ""response_time_hours"": ""4.26""}"
QR0002015,fact_quote,Q00085877,invalid_quote_foreign_key,Quarantine orphan quote until dealer or inquiry key is repaired,2026-01-01T00:00:00Z,"{""accepted_flag"": ""False"", ""dealer_id"": ""D0036"", ""inquiry_id"": ""I0024942"", ""quote_amount"": ""5184.01"", ""quote_date"": ""2024-04-16"", ""quote_id"": ""Q00085877"", ""quote_rank"": ""2"", ""response_time_hours"": ""48.27""}"
QR0002016,fact_quote,Q00085878,invalid_quote_foreign_key,Quarantine orphan quote until dealer or inquiry key is repaired,2026-01-01T00:00:00Z,"{""accepted_flag"": ""False"", ""dealer_id"": ""D0067"", ""inquiry_id"": ""I0024942"", ""quote_amount"": ""5183.4"", ""quote_date"": ""2024-04-14"", ""quote_id"": ""Q00085878"", ""quote_rank"": ""3"", ""response_time_hours"": ""11.02""}"
QR0002017,fact_quote,Q00085879,invalid_quote_foreign_key,Quarantine orphan quote until dealer or inquiry key is repaired,2026-01-01T00:00:00Z,"{""accepted_flag"": ""False"", ""dealer_id"": ""D0098"", ""inquiry_id"": ""I0024942"", ""quote_amount"": ""5363.39"", ""quote_date"": ""2024-04-14"", ""quote_id"": ""Q00085879"", ""quote_rank"": ""1"", ""response_time_hours"": ""8.39""}"
QR0002018,fact_quote,Q00085880,invalid_quote_foreign_key,Quarantine orphan quote until dealer or inquiry key is repaired,2026-01-01T00:00:00Z,"{""accepted_flag"": ""False"", ""dealer_id"": ""D0129"", ""inquiry_id"": ""I0024942"", ""quote_amount"": ""4450.24"", ""quote_date"": ""2024-04-14"", ""quote_id"": ""Q00085880"", ""quote_rank"": ""4"", ""response_time_hours"": ""9.49""}"
QR0002019,fact_quote,Q00086202,invalid_quote_foreign_key,Quarantine orphan quote until dealer or inquiry key is repaired,2026-01-01T00:00:00Z,"{""accepted_flag"": ""False"", ""dealer_id"": ""D9999"", ""inquiry_id"": ""I0025034"", ""quote_amount"": ""39399.3"", ""quote_date"": ""2024-02-04"", ""quote_id"": ""Q00086202"", ""quote_rank"": ""4"", ""response_time_hours"": ""15.26""}"
QR0002020,fact_quote,Q00087517,invalid_quote_foreign_key,Quarantine orphan quote until dealer or inquiry key is repaired,2026-01-01T00:00:00Z,"{""accepted_flag"": ""False"", ""dealer_id"": ""D0079"", ""inquiry_id"": ""I0025419"", ""quote_amount"": ""26099.44"", ""quote_date"": ""2023-10-29"", ""quote_id"": ""Q00087517"", ""quote_rank"": ""3"", ""response_time_hours"": ""15.0""}"
QR0002021,fact_quote,Q00087518,invalid_quote_foreign_key,Quarantine orphan quote until dealer or inquiry key is repaired,2026-01-01T00:00:00Z,"{""accepted_flag"": ""False"", ""dealer_id"": ""D0110"", ""inquiry_id"": ""I0025419"", ""quote_amount"": ""27014.42"", ""quote_date"": ""2023-10-29"", ""quote_id"": ""Q00087518"", ""quote_rank"": ""2"", ""response_time_hours"": ""8.89""}"
QR0002022,fact_quote,Q00087519,invalid_quote_foreign_key,Quarantine orphan quote until dealer or inquiry key is repaired,2026-01-01T00:00:00Z,"{""accepted_flag"": ""False"", ""dealer_id"": ""D0141"", ""inquiry_id"": ""I0025419"", ""quote_amount"": ""29333.97"", ""quote_date"": ""2023-10-29"", ""quote_id"": ""Q00087519"", ""quote_rank"": ""1"", ""response_time_hours"": ""12.58""}"
QR0002023,fact_quote,Q00087607,invalid_quote_foreign_key,Quarantine orphan quote until dealer or inquiry key is repaired,2026-01-01T00:00:00Z,"{""accepted_flag"": ""False"", ""dealer_id"": ""D9999"", ""inquiry_id"": ""I0025445"", ""quote_amount"": ""25722.34"", ""quote_date"": ""2024-05-05"", ""quote_id"": ""Q00087607"", ""quote_rank"": ""2"", ""response_time_hours"": ""7.3""}"
QR0002024,fact_quote,Q00087936,invalid_quote_foreign_key,Quarantine orphan quote until dealer or inquiry key is repaired,2026-01-01T00:00:00Z,"{""accepted_flag"": ""False"", ""dealer_id"": ""D9999"", ""inquiry_id"": ""I0025538"", ""quote_amount"": ""19063.61"", ""quote_date"": ""2023-06-06"", ""quote_id"": ""Q00087936"", ""quote_rank"": ""4"", ""response_time_hours"": ""5.32""}"
QR0002025,fact_quote,Q00089507,invalid_quote_foreign_key,Quarantine orphan quote until dealer or inquiry key is repaired,2026-01-01T00:00:00Z,"{""accepted_flag"": ""False"", ""dealer_id"": ""D0123"", ""inquiry_id"": ""I0025997"", ""quote_amount"": ""4051.85"", ""quote_date"": ""2024-11-22"", ""quote_id"": ""Q00089507"", ""quote_rank"": ""1"", ""response_time_hours"": ""4.9""}"
QR0002026,fact_quote,Q00089508,invalid_quote_foreign_key,Quarantine orphan quote until dealer or inquiry key is repaired,2026-01-01T00:00:00Z,"{""accepted_flag"": ""False"", ""dealer_id"": ""D0004"", ""inquiry_id"": ""I0025997"", ""quote_amount"": ""3669.73"", ""quote_date"": ""2024-11-22"", ""quote_id"": ""Q00089508"", ""quote_rank"": ""3"", ""response_time_hours"": ""2.82""}"
QR0002027,fact_quote,Q00089509,invalid_quote_foreign_key,Quarantine orphan quote until dealer or inquiry key is repaired,2026-01-01T00:00:00Z,"{""accepted_flag"": ""False"", ""dealer_id"": ""D0035"", ""inquiry_id"": ""I0025997"", ""quote_amount"": ""3874.59"", ""quote_date"": ""2024-11-22"", ""quote_id"": ""Q00089509"", ""quote_rank"": ""2"", ""response_time_hours"": ""3.63""}"
QR0002028,fact_quote,Q00090747,invalid_quote_foreign_key,Quarantine orphan quote until dealer or inquiry key is repaired,2026-01-01T00:00:00Z,"{""accepted_flag"": ""False"", ""dealer_id"": ""D9999"", ""inquiry_id"": ""I0026363"", ""quote_amount"": ""6564.44"", ""quote_date"": ""2023-06-09"", ""quote_id"": ""Q00090747"", ""quote_rank"": ""4"", ""response_time_hours"": ""3.97""}"
QR0002029,fact_quote,Q00091071,invalid_quote_foreign_key,Quarantine orphan quote until dealer or inquiry key is repaired,2026-01-01T00:00:00Z,"{""accepted_flag"": ""False"", ""dealer_id"": ""D9999"", ""inquiry_id"": ""I0026455"", ""quote_amount"": ""30879.59"", ""quote_date"": ""2023-11-15"", ""quote_id"": ""Q00091071"", ""quote_rank"": ""3"", ""response_time_hours"": ""5.58""}"
QR0002030,fact_quote,Q00091338,invalid_quote_foreign_key,Quarantine orphan quote until dealer or inquiry key is repaired,2026-01-01T00:00:00Z,"{""accepted_flag"": ""True"", ""dealer_id"": ""D9999"", ""inquiry_id"": ""I0026534"", ""quote_amount"": ""32209.04"", ""quote_date"": ""2023-10-03"", ""quote_id"": ""Q00091338"", ""quote_rank"": ""2"", ""response_time_hours"": ""11.31""}"
QR0002031,fact_quote,Q00091453,invalid_quote_foreign_key,Quarantine orphan quote until dealer or inquiry key is repaired,2026-01-01T00:00:00Z,"{""accepted_flag"": ""False"", ""dealer_id"": ""D0101"", ""inquiry_id"": ""I0026569"", ""quote_amount"": ""44344.28"", ""quote_date"": ""2023-05-29"", ""quote_id"": ""Q00091453"", ""quote_rank"": ""1"", ""response_time_hours"": ""17.24""}"
QR0002032,fact_quote,Q00091454,invalid_quote_foreign_key,Quarantine orphan quote until dealer or inquiry key is repaired,2026-01-01T00:00:00Z,"{""accepted_flag"": ""False"", ""dealer_id"": ""D0132"", ""inquiry_id"": ""I0026569"", ""quote_amount"": ""43036.28"", ""quote_date"": ""2023-05-30"", ""quote_id"": ""Q00091454"", ""quote_rank"": ""2"", ""response_time_hours"": ""32.48""}"
QR0002033,fact_quote,Q00091455,invalid_quote_foreign_key,Quarantine orphan quote until dealer or inquiry key is repaired,2026-01-01T00:00:00Z,"{""accepted_flag"": ""False"", ""dealer_id"": ""D0013"", ""inquiry_id"": ""I0026569"", ""quote_amount"": ""41933.05"", ""quote_date"": ""2023-05-29"", ""quote_id"": ""Q00091455"", ""quote_rank"": ""3"", ""response_time_hours"": ""10.17""}"
QR0002034,fact_quote,Q00091819,invalid_quote_foreign_key,Quarantine orphan quote until dealer or inquiry key is repaired,2026-01-01T00:00:00Z,"{""accepted_flag"": ""False"", ""dealer_id"": ""D0104"", ""inquiry_id"": ""I0026676"", ""quote_amount"": ""16387.94"", ""quote_date"": ""2023-05-14"", ""quote_id"": ""Q00091819"", ""quote_rank"": ""2"", ""response_time_hours"": ""3.28""}"
QR0002035,fact_quote,Q00091820,invalid_quote_foreign_key,Quarantine orphan quote until dealer or inquiry key is repaired,2026-01-01T00:00:00Z,"{""accepted_flag"": ""True"", ""dealer_id"": ""D0135"", ""inquiry_id"": ""I0026676"", ""quote_amount"": ""16995.87"", ""quote_date"": ""2023-05-14"", ""quote_id"": ""Q00091820"", ""quote_rank"": ""1"", ""response_time_hours"": ""3.82""}"
QR0002036,fact_quote,Q00092885,invalid_quote_foreign_key,Quarantine orphan quote until dealer or inquiry key is repaired,2026-01-01T00:00:00Z,"{""accepted_flag"": ""False"", ""dealer_id"": ""D9999"", ""inquiry_id"": ""I0026984"", ""quote_amount"": ""21211.85"", ""quote_date"": ""2023-10-23"", ""quote_id"": ""Q00092885"", ""quote_rank"": ""1"", ""response_time_hours"": ""8.7""}"
QR0002037,fact_quote,Q00093960,invalid_quote_foreign_key,Quarantine orphan quote until dealer or inquiry key is repaired,2026-01-01T00:00:00Z,"{""accepted_flag"": ""False"", ""dealer_id"": ""D9999"", ""inquiry_id"": ""I0027296"", ""quote_amount"": ""22460.01"", ""quote_date"": ""2024-06-27"", ""quote_id"": ""Q00093960"", ""quote_rank"": ""3"", ""response_time_hours"": ""4.04""}"
QR0002038,fact_quote,Q00094093,invalid_quote_foreign_key,Quarantine orphan quote until dealer or inquiry key is repaired,2026-01-01T00:00:00Z,"{""accepted_flag"": ""False"", ""dealer_id"": ""D0097"", ""inquiry_id"": ""I0027334"", ""quote_amount"": ""35841.06"", ""quote_date"": ""2025-10-13"", ""quote_id"": ""Q00094093"", ""quote_rank"": ""1"", ""response_time_hours"": ""4.82""}"
QR0002039,fact_quote,Q00094094,invalid_quote_foreign_key,Quarantine orphan quote until dealer or inquiry key is repaired,2026-01-01T00:00:00Z,"{""accepted_flag"": ""False"", ""dealer_id"": ""D0128"", ""inquiry_id"": ""I0027334"", ""quote_amount"": ""35384.09"", ""quote_date"": ""2025-10-13"", ""quote_id"": ""Q00094094"", ""quote_rank"": ""2"", ""response_time_hours"": ""14.7""}"
QR0002040,fact_quote,Q00095628,invalid_quote_foreign_key,Quarantine orphan quote until dealer or inquiry key is repaired,2026-01-01T00:00:00Z,"{""accepted_flag"": ""False"", ""dealer_id"": ""D0042"", ""inquiry_id"": ""I0027783"", ""quote_amount"": ""55722.47"", ""quote_date"": ""2022-05-24"", ""quote_id"": ""Q00095628"", ""quote_rank"": ""2"", ""response_time_hours"": ""26.94""}"
QR0002041,fact_quote,Q00095629,invalid_quote_foreign_key,Quarantine orphan quote until dealer or inquiry key is repaired,2026-01-01T00:00:00Z,"{""accepted_flag"": ""False"", ""dealer_id"": ""D0073"", ""inquiry_id"": ""I0027783"", ""quote_amount"": ""57154.35"", ""quote_date"": ""2022-05-23"", ""quote_id"": ""Q00095629"", ""quote_rank"": ""1"", ""response_time_hours"": ""15.51""}"
QR0002042,fact_quote,Q00095630,invalid_quote_foreign_key,Quarantine orphan quote until dealer or inquiry key is repaired,2026-01-01T00:00:00Z,"{""accepted_flag"": ""False"", ""dealer_id"": ""D0104"", ""inquiry_id"": ""I0027783"", ""quote_amount"": ""55395.61"", ""quote_date"": ""2022-05-23"", ""quote_id"": ""Q00095630"", ""quote_rank"": ""3"", ""response_time_hours"": ""5.85""}"
QR0002043,fact_quote,Q00095983,invalid_quote_foreign_key,Quarantine orphan quote until dealer or inquiry key is repaired,2026-01-01T00:00:00Z,"{""accepted_flag"": ""False"", ""dealer_id"": ""D9999"", ""inquiry_id"": ""I0027884"", ""quote_amount"": ""25707.16"", ""quote_date"": ""2022-09-17"", ""quote_id"": ""Q00095983"", ""quote_rank"": ""3"", ""response_time_hours"": ""23.07""}"
QR0002044,fact_quote,Q00096739,invalid_quote_foreign_key,Quarantine orphan quote until dealer or inquiry key is repaired,2026-01-01T00:00:00Z,"{""accepted_flag"": ""False"", ""dealer_id"": ""D9999"", ""inquiry_id"": ""I0028097"", ""quote_amount"": ""40099.31"", ""quote_date"": ""2024-04-15"", ""quote_id"": ""Q00096739"", ""quote_rank"": ""2"", ""response_time_hours"": ""13.51""}"
QR0002045,fact_quote,Q00097450,invalid_quote_foreign_key,Quarantine orphan quote until dealer or inquiry key is repaired,2026-01-01T00:00:00Z,"{""accepted_flag"": ""False"", ""dealer_id"": ""D9999"", ""inquiry_id"": ""I0028301"", ""quote_amount"": ""23984.81"", ""quote_date"": ""2024-06-20"", ""quote_id"": ""Q00097450"", ""quote_rank"": ""3"", ""response_time_hours"": ""17.72""}"
QR0002046,fact_quote,Q00098678,invalid_quote_foreign_key,Quarantine orphan quote until dealer or inquiry key is repaired,2026-01-01T00:00:00Z,"{""accepted_flag"": ""False"", ""dealer_id"": ""D9999"", ""inquiry_id"": ""I0028663"", ""quote_amount"": ""36744.12"", ""quote_date"": ""2024-06-16"", ""quote_id"": ""Q00098678"", ""quote_rank"": ""3"", ""response_time_hours"": ""11.4""}"
QR0002047,fact_quote,Q00099133,invalid_quote_foreign_key,Quarantine orphan quote until dealer or inquiry key is repaired,2026-01-01T00:00:00Z,"{""accepted_flag"": ""False"", ""dealer_id"": ""D9999"", ""inquiry_id"": ""I0028798"", ""quote_amount"": ""44443.2"", ""quote_date"": ""2023-05-26"", ""quote_id"": ""Q00099133"", ""quote_rank"": ""3"", ""response_time_hours"": ""17.46""}"
QR0002048,fact_quote,Q00099143,invalid_quote_foreign_key,Quarantine orphan quote until dealer or inquiry key is repaired,2026-01-01T00:00:00Z,"{""accepted_flag"": ""False"", ""dealer_id"": ""D9999"", ""inquiry_id"": ""I0028801"", ""quote_amount"": ""42473.99"", ""quote_date"": ""2023-07-31"", ""quote_id"": ""Q00099143"", ""quote_rank"": ""2"", ""response_time_hours"": ""17.47""}"
QR0002049,fact_quote,Q00099504,invalid_quote_foreign_key,Quarantine orphan quote until dealer or inquiry key is repaired,2026-01-01T00:00:00Z,"{""accepted_flag"": ""False"", ""dealer_id"": ""D9999"", ""inquiry_id"": ""I0028906"", ""quote_amount"": ""43373.14"", ""quote_date"": ""2025-04-17"", ""quote_id"": ""Q00099504"", ""quote_rank"": ""1"", ""response_time_hours"": ""6.25""}"
QR0002050,fact_quote,Q00100166,invalid_quote_foreign_key,Quarantine orphan quote until dealer or inquiry key is repaired,2026-01-01T00:00:00Z,"{""accepted_flag"": ""False"", ""dealer_id"": ""D9999"", ""inquiry_id"": ""I0029097"", ""quote_amount"": ""3594.37"", ""quote_date"": ""2022-04-21"", ""quote_id"": ""Q00100166"", ""quote_rank"": ""4"", ""response_time_hours"": ""22.78""}"
QR0002051,fact_quote,Q00102422,invalid_quote_foreign_key,Quarantine orphan quote until dealer or inquiry key is repaired,2026-01-01T00:00:00Z,"{""accepted_flag"": ""False"", ""dealer_id"": ""D9999"", ""inquiry_id"": ""I0029757"", ""quote_amount"": ""33552.26"", ""quote_date"": ""2023-03-09"", ""quote_id"": ""Q00102422"", ""quote_rank"": ""1"", ""response_time_hours"": ""11.57""}"
QR0002052,fact_quote,Q00102850,invalid_quote_foreign_key,Quarantine orphan quote until dealer or inquiry key is repaired,2026-01-01T00:00:00Z,"{""accepted_flag"": ""True"", ""dealer_id"": ""D9999"", ""inquiry_id"": ""I0029884"", ""quote_amount"": ""11937.12"", ""quote_date"": ""2022-09-18"", ""quote_id"": ""Q00102850"", ""quote_rank"": ""1"", ""response_time_hours"": ""16.67""}"
QR0002053,fact_quote,Q00103286,invalid_quote_foreign_key,Quarantine orphan quote until dealer or inquiry key is repaired,2026-01-01T00:00:00Z,"{""accepted_flag"": ""False"", ""dealer_id"": ""D0051"", ""inquiry_id"": ""I0030015"", ""quote_amount"": ""17287.71"", ""quote_date"": ""2024-06-22"", ""quote_id"": ""Q00103286"", ""quote_rank"": ""4"", ""response_time_hours"": ""2.79""}"
QR0002054,fact_quote,Q00103287,invalid_quote_foreign_key,Quarantine orphan quote until dealer or inquiry key is repaired,2026-01-01T00:00:00Z,"{""accepted_flag"": ""False"", ""dealer_id"": ""D0082"", ""inquiry_id"": ""I0030015"", ""quote_amount"": ""18637.4"", ""quote_date"": ""2024-06-22"", ""quote_id"": ""Q00103287"", ""quote_rank"": ""3"", ""response_time_hours"": ""15.02""}"
